event_time,network,network_region,price_aud_mwh,demand_mw
2026-05-01T00:55:00Z,NEM,QLD1,22.79,5394.45
2026-05-01T00:55:00Z,NEM,SA1,-4.0,1159.65
2026-05-01T00:55:00Z,NEM,TAS1,88.14,1017.45
2026-05-01T00:55:00Z,NEM,VIC1,-3.99,3726.51
2026-05-01T01:00:00Z,NEM,NSW1,40.54,6197.41
2026-05-01T01:00:00Z,NEM,QLD1,23.73,5395.23
2026-05-01T01:00:00Z,NEM,SA1,-3.0,1160.11
2026-05-01T01:00:00Z,NEM,TAS1,88.14,1010.78
2026-05-01T01:00:00Z,NEM,VIC1,-3.1,3694.89
2026-05-01T01:05:00Z,NEM,NSW1,38.02,6280.09
2026-05-01T01:05:00Z,NEM,QLD1,33.78,5317.28
2026-05-01T01:05:00Z,NEM,SA1,-5.09,1146.09
2026-05-01T01:05:00Z,NEM,TAS1,82.72,1003.73
2026-05-01T01:05:00Z,NEM,VIC1,-5.02,3513.9
2026-05-01T01:10:00Z,NEM,NSW1,58.92,6450.16
2026-05-01T01:10:00Z,NEM,QLD1,37.93,5447.4
2026-05-01T01:10:00Z,NEM,SA1,-3.48,1134.77
2026-05-01T01:10:00Z,NEM,TAS1,84.29,987.45
2026-05-01T01:10:00Z,NEM,VIC1,-3.55,3699.79
2026-05-01T01:15:00Z,NEM,NSW1,61.68,6437.39
2026-05-01T01:15:00Z,NEM,QLD1,39.71,5413.44
2026-05-01T01:15:00Z,NEM,SA1,-3.01,1109.25
2026-05-01T01:15:00Z,NEM,TAS1,84.79,980.39
2026-05-01T01:15:00Z,NEM,VIC1,-3.07,3752.09
2026-05-01T01:20:00Z,NEM,NSW1,66.88,6454.81
2026-05-01T01:20:00Z,NEM,QLD1,39.71,5440.21
2026-05-01T01:20:00Z,NEM,SA1,-4.0,1052.96
2026-05-01T01:20:00Z,NEM,TAS1,84.3,964.91
2026-05-01T01:20:00Z,NEM,VIC1,-3.55,3630.99
2026-05-01T01:25:00Z,NEM,NSW1,39.75,6331.99
2026-05-01T01:25:00Z,NEM,QLD1,36.76,5534.9
2026-05-01T01:25:00Z,NEM,SA1,-3.5,1075.92
2026-05-01T01:25:00Z,NEM,TAS1,84.29,958.44
2026-05-01T01:25:00Z,NEM,VIC1,-3.55,3654.3
2026-05-01T01:30:00Z,NEM,NSW1,40.04,6490.83
2026-05-01T01:30:00Z,NEM,QLD1,36.22,5415.11
2026-05-01T01:30:00Z,NEM,SA1,-7.21,1005.23
2026-05-01T01:30:00Z,NEM,TAS1,80.47,952.7
2026-05-01T01:30:00Z,NEM,VIC1,-7.23,3585.13
2026-05-01T01:35:00Z,NEM,NSW1,39.75,6500.2
2026-05-01T01:35:00Z,NEM,QLD1,36.48,5343.31
2026-05-01T01:35:00Z,NEM,SA1,-3.01,998.36
2026-05-01T01:35:00Z,NEM,TAS1,84.27,948.17
2026-05-01T01:35:00Z,NEM,VIC1,-3.55,3638.51
2026-05-01T01:40:00Z,NEM,NSW1,39.75,6405.85
2026-05-01T01:40:00Z,NEM,QLD1,37.6,5342.39
2026-05-01T01:40:00Z,NEM,SA1,-4.0,971.25
2026-05-01T01:40:00Z,NEM,TAS1,83.54,950.16
2026-05-01T01:40:00Z,NEM,VIC1,-4.25,3554.35
2026-05-01T01:45:00Z,NEM,NSW1,44.27,6551.65
2026-05-01T01:45:00Z,NEM,QLD1,39.75,5338.56
2026-05-01T01:45:00Z,NEM,SA1,-3.37,948.23
2026-05-01T01:45:00Z,NEM,TAS1,84.29,947.45
2026-05-01T01:45:00Z,NEM,VIC1,-3.55,3589.11
2026-05-01T01:50:00Z,NEM,NSW1,45.57,6554.32
2026-05-01T01:50:00Z,NEM,QLD1,39.74,5377.71
2026-05-01T01:50:00Z,NEM,SA1,-4.0,930.8
2026-05-01T01:50:00Z,NEM,TAS1,83.63,943.01
2026-05-01T01:50:00Z,NEM,VIC1,-4.18,3516.49
2026-05-01T01:55:00Z,NEM,NSW1,39.75,6380.28
2026-05-01T01:55:00Z,NEM,QLD1,35.4,5308.48
2026-05-01T01:55:00Z,NEM,SA1,-6.9,949.7
2026-05-01T01:55:00Z,NEM,TAS1,80.43,933.96
2026-05-01T01:55:00Z,NEM,VIC1,-7.23,3519.57
2026-05-01T02:00:00Z,NEM,NSW1,41.39,6373.39
2026-05-01T02:00:00Z,NEM,QLD1,38.66,5337.92
2026-05-01T02:00:00Z,NEM,SA1,-6.93,946.75
2026-05-01T02:00:00Z,NEM,TAS1,80.45,931.12
2026-05-01T02:00:00Z,NEM,VIC1,-7.23,3568.7
2026-05-01T02:05:00Z,NEM,NSW1,45.9,6472.16
2026-05-01T02:05:00Z,NEM,QLD1,39.75,5386.84
2026-05-01T02:05:00Z,NEM,SA1,-6.0,982.12
2026-05-01T02:05:00Z,NEM,TAS1,81.62,927.32
2026-05-01T02:05:00Z,NEM,VIC1,-6.08,3505.54
2026-05-01T02:10:00Z,NEM,NSW1,40.15,6388.86
2026-05-01T02:10:00Z,NEM,QLD1,38.73,5328.19
2026-05-01T02:10:00Z,NEM,SA1,-4.0,1026.81
2026-05-01T02:10:00Z,NEM,TAS1,83.71,925.46
2026-05-01T02:10:00Z,NEM,VIC1,-4.1,3503.52
2026-05-01T02:15:00Z,NEM,NSW1,58.7,6462.91
2026-05-01T02:15:00Z,NEM,QLD1,50.0,5356.04
2026-05-01T02:15:00Z,NEM,SA1,-7.72,1040.48
2026-05-01T02:15:00Z,NEM,TAS1,79.82,922.05
2026-05-01T02:15:00Z,NEM,VIC1,-7.83,3522.06
2026-05-01T02:20:00Z,NEM,NSW1,43.25,6514.18
2026-05-01T02:20:00Z,NEM,QLD1,38.73,5190.82
2026-05-01T02:20:00Z,NEM,SA1,-7.14,1057.51
2026-05-01T02:20:00Z,NEM,TAS1,80.41,911.96
2026-05-01T02:20:00Z,NEM,VIC1,-7.23,3439.93
2026-05-01T02:25:00Z,NEM,NSW1,39.75,6441.01
2026-05-01T02:25:00Z,NEM,QLD1,36.73,5193.75
2026-05-01T02:25:00Z,NEM,SA1,-4.0,1064.67
2026-05-01T02:25:00Z,NEM,TAS1,83.69,917.35
2026-05-01T02:25:00Z,NEM,VIC1,-4.1,3440.12
2026-05-01T02:30:00Z,NEM,NSW1,46.12,6455.28
2026-05-01T02:30:00Z,NEM,QLD1,38.73,5083.64
2026-05-01T02:30:00Z,NEM,SA1,-4.0,1086.74
2026-05-01T02:30:00Z,NEM,TAS1,83.75,910.45
2026-05-01T02:30:00Z,NEM,VIC1,-4.04,3432.76
2026-05-01T02:35:00Z,NEM,NSW1,40.54,6450.15
2026-05-01T02:35:00Z,NEM,QLD1,30.32,5026.26
2026-05-01T02:35:00Z,NEM,SA1,-3.59,1085.32
2026-05-01T02:35:00Z,NEM,TAS1,88.14,919.67
2026-05-01T02:35:00Z,NEM,VIC1,-3.55,3409.58
2026-05-01T02:40:00Z,NEM,NSW1,42.87,6442.79
2026-05-01T02:40:00Z,NEM,QLD1,38.73,5023.93
2026-05-01T02:40:00Z,NEM,SA1,-5.15,1083.76
2026-05-01T02:40:00Z,NEM,TAS1,82.66,911.14
2026-05-01T02:40:00Z,NEM,VIC1,-5.07,3458.38
2026-05-01T02:45:00Z,NEM,NSW1,40.54,6333.06
2026-05-01T02:45:00Z,NEM,QLD1,37.93,5030.12
2026-05-01T02:45:00Z,NEM,SA1,-3.0,1073.98
2026-05-01T02:45:00Z,NEM,TAS1,84.26,904.99
2026-05-01T02:45:00Z,NEM,VIC1,-3.55,3465.37
2026-05-01T02:50:00Z,NEM,NSW1,41.29,6366.23
2026-05-01T02:50:00Z,NEM,QLD1,38.73,4916.47
2026-05-01T02:50:00Z,NEM,SA1,-8.98,1032.62
2026-05-01T02:50:00Z,NEM,TAS1,78.49,902.86
2026-05-01T02:50:00Z,NEM,VIC1,-9.02,3354.31
2026-05-01T02:55:00Z,NEM,NSW1,40.54,6518.47
2026-05-01T02:55:00Z,NEM,QLD1,37.69,4920.0
2026-05-01T02:55:00Z,NEM,SA1,-3.01,1020.1
2026-05-01T02:55:00Z,NEM,TAS1,84.41,902.86
2026-05-01T02:55:00Z,NEM,VIC1,-3.4,3560.07
2026-05-01T03:00:00Z,NEM,NSW1,42.0,6460.87
2026-05-01T03:00:00Z,NEM,QLD1,38.66,5022.28
2026-05-01T03:00:00Z,NEM,SA1,-7.64,975.25
2026-05-01T03:00:00Z,NEM,TAS1,79.79,901.3
2026-05-01T03:00:00Z,NEM,VIC1,-7.82,3542.56
2026-05-01T03:05:00Z,NEM,NSW1,49.5,6439.18
2026-05-01T03:05:00Z,NEM,QLD1,39.75,5054.5
2026-05-01T03:05:00Z,NEM,SA1,-3.42,1015.97
2026-05-01T03:05:00Z,NEM,TAS1,84.27,889.35
2026-05-01T03:05:00Z,NEM,VIC1,-3.55,3598.87
2026-05-01T03:10:00Z,NEM,NSW1,56.06,6446.18
2026-05-01T03:10:00Z,NEM,QLD1,45.02,5114.01
2026-05-01T03:10:00Z,NEM,SA1,-3.41,1009.55
2026-05-01T03:10:00Z,NEM,TAS1,84.31,821.63
2026-05-01T03:10:00Z,NEM,VIC1,-3.55,3592.81
2026-05-01T03:15:00Z,NEM,NSW1,41.24,6447.0
2026-05-01T03:15:00Z,NEM,QLD1,37.93,5059.02
2026-05-01T03:15:00Z,NEM,SA1,-3.0,1020.39
2026-05-01T03:15:00Z,NEM,TAS1,84.87,802.36
2026-05-01T03:15:00Z,NEM,VIC1,-3.01,3656.84
2026-05-01T03:20:00Z,NEM,NSW1,40.54,6524.3
2026-05-01T03:20:00Z,NEM,QLD1,37.98,5165.36
2026-05-01T03:20:00Z,NEM,SA1,-3.0,1013.32
2026-05-01T03:20:00Z,NEM,TAS1,84.6,805.84
2026-05-01T03:20:00Z,NEM,VIC1,-3.26,3636.9
2026-05-01T03:25:00Z,NEM,NSW1,43.45,6597.99
2026-05-01T03:25:00Z,NEM,QLD1,38.73,5113.96
2026-05-01T03:25:00Z,NEM,SA1,-3.0,1029.07
2026-05-01T03:25:00Z,NEM,TAS1,84.55,809.72
2026-05-01T03:25:00Z,NEM,VIC1,-3.31,3678.13
2026-05-01T03:30:00Z,NEM,NSW1,40.61,6521.71
2026-05-01T03:30:00Z,NEM,QLD1,38.07,5121.61
2026-05-01T03:30:00Z,NEM,SA1,-3.0,1047.48
2026-05-01T03:30:00Z,NEM,TAS1,84.62,810.39
2026-05-01T03:30:00Z,NEM,VIC1,-3.24,3659.5
2026-05-01T03:35:00Z,NEM,NSW1,41.59,6571.12
2026-05-01T03:35:00Z,NEM,QLD1,37.93,5168.96
2026-05-01T03:35:00Z,NEM,SA1,-3.0,1042.47
2026-05-01T03:35:00Z,NEM,TAS1,84.54,831.89
2026-05-01T03:35:00Z,NEM,VIC1,-3.29,3755.6
2026-05-01T03:40:00Z,NEM,NSW1,39.75,6491.05
2026-05-01T03:40:00Z,NEM,QLD1,36.73,5210.34
2026-05-01T03:40:00Z,NEM,SA1,-2.59,1047.31
2026-05-01T03:40:00Z,NEM,TAS1,88.14,886.54
2026-05-01T03:40:00Z,NEM,VIC1,-3.0,3800.26
2026-05-01T03:45:00Z,NEM,NSW1,39.75,6549.89
2026-05-01T03:45:00Z,NEM,QLD1,36.09,5176.28
2026-05-01T03:45:00Z,NEM,SA1,-2.63,1121.47
2026-05-01T03:45:00Z,NEM,TAS1,88.14,916.52
2026-05-01T03:45:00Z,NEM,VIC1,-3.0,3740.42
2026-05-01T03:50:00Z,NEM,NSW1,41.15,6590.39
2026-05-01T03:50:00Z,NEM,QLD1,38.73,5283.47
2026-05-01T03:50:00Z,NEM,SA1,-2.07,1208.33
2026-05-01T03:50:00Z,NEM,TAS1,85.58,915.11
2026-05-01T03:50:00Z,NEM,VIC1,-2.29,3921.27
2026-05-01T03:55:00Z,NEM,NSW1,39.75,6557.58
2026-05-01T03:55:00Z,NEM,QLD1,37.93,5285.69
2026-05-01T03:55:00Z,NEM,SA1,-1.75,1274.91
2026-05-01T03:55:00Z,NEM,TAS1,88.14,917.63
2026-05-01T03:55:00Z,NEM,VIC1,-2.0,3959.62
2026-05-01T04:00:00Z,NEM,NSW1,41.72,6495.88
2026-05-01T04:00:00Z,NEM,QLD1,38.73,5329.01
2026-05-01T04:00:00Z,NEM,SA1,-3.0,1295.3
2026-05-01T04:00:00Z,NEM,TAS1,84.71,919.84
2026-05-01T04:00:00Z,NEM,VIC1,-3.12,3879.6
2026-05-01T04:05:00Z,NEM,NSW1,39.75,6513.49
2026-05-01T04:05:00Z,NEM,QLD1,36.9,5350.73
2026-05-01T04:05:00Z,NEM,SA1,-3.0,1311.1
2026-05-01T04:05:00Z,NEM,TAS1,84.56,910.61
2026-05-01T04:05:00Z,NEM,VIC1,-3.29,3978.76
2026-05-01T04:10:00Z,NEM,NSW1,39.75,6388.72
2026-05-01T04:10:00Z,NEM,QLD1,37.93,5393.75
2026-05-01T04:10:00Z,NEM,SA1,-3.0,1303.75
2026-05-01T04:10:00Z,NEM,TAS1,84.64,910.03
2026-05-01T04:10:00Z,NEM,VIC1,-3.2,3990.91
2026-05-01T04:15:00Z,NEM,NSW1,24.45,6499.16
2026-05-01T04:15:00Z,NEM,QLD1,22.81,5429.16
2026-05-01T04:15:00Z,NEM,SA1,-1.05,1257.09
2026-05-01T04:15:00Z,NEM,TAS1,88.14,928.33
2026-05-01T04:15:00Z,NEM,VIC1,-1.21,4040.29
2026-05-01T04:20:00Z,NEM,NSW1,53.38,6581.96
2026-05-01T04:20:00Z,NEM,QLD1,39.74,5493.21
2026-05-01T04:20:00Z,NEM,SA1,-2.96,1257.36
2026-05-01T04:20:00Z,NEM,TAS1,84.84,932.46
2026-05-01T04:20:00Z,NEM,VIC1,-3.0,3998.61
2026-05-01T04:25:00Z,NEM,NSW1,39.75,6554.03
2026-05-01T04:25:00Z,NEM,QLD1,38.41,5564.35
2026-05-01T04:25:00Z,NEM,SA1,-2.83,1221.83
2026-05-01T04:25:00Z,NEM,TAS1,85.62,944.47
2026-05-01T04:25:00Z,NEM,VIC1,-2.26,4054.18
2026-05-01T04:30:00Z,NEM,NSW1,41.28,6546.43
2026-05-01T04:30:00Z,NEM,QLD1,39.71,5563.44
2026-05-01T04:30:00Z,NEM,SA1,-3.0,1176.7
2026-05-01T04:30:00Z,NEM,TAS1,84.41,938.74
2026-05-01T04:30:00Z,NEM,VIC1,-3.4,4018.93
2026-05-01T04:35:00Z,NEM,NSW1,40.35,6701.76
2026-05-01T04:35:00Z,NEM,QLD1,37.98,5569.44
2026-05-01T04:35:00Z,NEM,SA1,-3.0,1125.45
2026-05-01T04:35:00Z,NEM,TAS1,84.34,952.93
2026-05-01T04:35:00Z,NEM,VIC1,-3.48,4129.99
2026-05-01T04:40:00Z,NEM,NSW1,39.75,6733.12
2026-05-01T04:40:00Z,NEM,QLD1,37.93,5634.09
2026-05-01T04:40:00Z,NEM,SA1,-3.0,1117.83
2026-05-01T04:40:00Z,NEM,TAS1,84.37,948.68
2026-05-01T04:40:00Z,NEM,VIC1,-3.45,4189.34
2026-05-01T04:45:00Z,NEM,NSW1,39.75,6806.73
2026-05-01T04:45:00Z,NEM,QLD1,37.41,5667.33
2026-05-01T04:45:00Z,NEM,SA1,-3.0,1167.26
2026-05-01T04:45:00Z,NEM,TAS1,85.59,962.75
2026-05-01T04:45:00Z,NEM,VIC1,-2.29,4225.02
2026-05-01T04:50:00Z,NEM,NSW1,54.86,6933.25
2026-05-01T04:50:00Z,NEM,QLD1,50.5,5781.56
2026-05-01T04:50:00Z,NEM,SA1,-1.96,1197.93
2026-05-01T04:50:00Z,NEM,TAS1,85.6,953.7
2026-05-01T04:50:00Z,NEM,VIC1,-2.29,4349.15
2026-05-01T04:55:00Z,NEM,NSW1,39.75,6875.53
2026-05-01T04:55:00Z,NEM,QLD1,36.99,5779.64
2026-05-01T04:55:00Z,NEM,SA1,-1.81,1255.89
2026-05-01T04:55:00Z,NEM,TAS1,85.9,961.39
2026-05-01T04:55:00Z,NEM,VIC1,-2.0,4402.15
2026-05-01T05:00:00Z,NEM,NSW1,39.75,6997.16
2026-05-01T05:00:00Z,NEM,QLD1,35.42,5813.22
2026-05-01T05:00:00Z,NEM,SA1,-2.61,1264.91
2026-05-01T05:00:00Z,NEM,TAS1,84.84,963.72
2026-05-01T05:00:00Z,NEM,VIC1,-3.0,4388.95
2026-05-01T05:05:00Z,NEM,NSW1,46.09,7111.71
2026-05-01T05:05:00Z,NEM,QLD1,39.75,5879.41
2026-05-01T05:05:00Z,NEM,SA1,-3.35,1265.74
2026-05-01T05:05:00Z,NEM,TAS1,84.27,980.36
2026-05-01T05:05:00Z,NEM,VIC1,-3.55,4369.08
2026-05-01T05:10:00Z,NEM,NSW1,39.75,7132.29
2026-05-01T05:10:00Z,NEM,QLD1,38.14,6000.3
2026-05-01T05:10:00Z,NEM,SA1,-2.58,1201.97
2026-05-01T05:10:00Z,NEM,TAS1,84.86,969.64
2026-05-01T05:10:00Z,NEM,VIC1,-3.0,4458.35
2026-05-01T05:15:00Z,NEM,NSW1,40.54,7113.31
2026-05-01T05:15:00Z,NEM,QLD1,37.32,6093.12
2026-05-01T05:15:00Z,NEM,SA1,-3.0,1253.46
2026-05-01T05:15:00Z,NEM,TAS1,84.46,984.23
2026-05-01T05:15:00Z,NEM,VIC1,-3.36,4552.67
2026-05-01T05:20:00Z,NEM,NSW1,39.75,7176.88
2026-05-01T05:20:00Z,NEM,QLD1,37.74,6206.33
2026-05-01T05:20:00Z,NEM,SA1,-2.82,1282.8
2026-05-01T05:20:00Z,NEM,TAS1,85.58,997.53
2026-05-01T05:20:00Z,NEM,VIC1,-2.29,4561.14
2026-05-01T05:25:00Z,NEM,NSW1,64.89,7366.94
2026-05-01T05:25:00Z,NEM,QLD1,62.61,6288.87
2026-05-01T05:25:00Z,NEM,SA1,-2.5,1406.51
2026-05-01T05:25:00Z,NEM,TAS1,87.95,1008.06
2026-05-01T05:25:00Z,NEM,VIC1,-0.05,4617.38
2026-05-01T05:30:00Z,NEM,NSW1,56.06,7375.31
2026-05-01T05:30:00Z,NEM,QLD1,54.73,6335.92
2026-05-01T05:30:00Z,NEM,SA1,0.0,1451.18
2026-05-01T05:30:00Z,NEM,TAS1,88.14,1010.4
2026-05-01T05:30:00Z,NEM,VIC1,0.0,4732.17
2026-05-01T05:35:00Z,NEM,NSW1,64.89,7367.1
2026-05-01T05:35:00Z,NEM,QLD1,63.89,6453.66
2026-05-01T05:35:00Z,NEM,SA1,-1.05,1434.76
2026-05-01T05:35:00Z,NEM,TAS1,70.28,1008.76
2026-05-01T05:35:00Z,NEM,VIC1,-1.21,4710.11
2026-05-01T05:40:00Z,NEM,NSW1,76.98,7432.53
2026-05-01T05:40:00Z,NEM,QLD1,76.79,6456.45
2026-05-01T05:40:00Z,NEM,SA1,-2.04,1394.63
2026-05-01T05:40:00Z,NEM,TAS1,74.64,1007.22
2026-05-01T05:40:00Z,NEM,VIC1,-2.29,4783.21
2026-05-01T05:45:00Z,NEM,NSW1,76.98,7525.49
2026-05-01T05:45:00Z,NEM,QLD1,84.71,6662.46
2026-05-01T05:45:00Z,NEM,SA1,-1.05,1381.24
2026-05-01T05:45:00Z,NEM,TAS1,76.9,1008.3
2026-05-01T05:45:00Z,NEM,VIC1,-0.1,4908.62
2026-05-01T05:50:00Z,NEM,NSW1,76.98,7631.33
2026-05-01T05:50:00Z,NEM,QLD1,78.08,6730.0
2026-05-01T05:50:00Z,NEM,SA1,-1.1,1400.71
2026-05-01T05:50:00Z,NEM,TAS1,86.72,1017.69
2026-05-01T05:50:00Z,NEM,VIC1,-1.23,4999.46
2026-05-01T05:55:00Z,NEM,NSW1,56.06,7710.51
2026-05-01T05:55:00Z,NEM,QLD1,71.69,6803.69
2026-05-01T05:55:00Z,NEM,SA1,-1.02,1431.4
2026-05-01T05:55:00Z,NEM,TAS1,88.0,1019.06
2026-05-01T05:55:00Z,NEM,VIC1,0.0,5134.52
2026-05-01T06:00:00Z,NEM,NSW1,76.98,7865.49
2026-05-01T06:00:00Z,NEM,QLD1,82.0,6875.96
2026-05-01T06:00:00Z,NEM,SA1,0.0,1458.21
2026-05-01T06:00:00Z,NEM,TAS1,88.0,1023.51
2026-05-01T06:00:00Z,NEM,VIC1,0.0,5062.37
2026-05-01T06:05:00Z,NEM,NSW1,76.98,7869.23
2026-05-01T06:05:00Z,NEM,QLD1,75.44,6941.21
2026-05-01T06:05:00Z,NEM,SA1,-2.5,1461.81
2026-05-01T06:05:00Z,NEM,TAS1,76.2,1028.72
2026-05-01T06:05:00Z,NEM,VIC1,-0.05,5174.09
2026-05-01T06:10:00Z,NEM,NSW1,64.89,7908.24
2026-05-01T06:10:00Z,NEM,QLD1,64.19,6980.74
2026-05-01T06:10:00Z,NEM,SA1,-5.15,1464.29
2026-05-01T06:10:00Z,NEM,TAS1,76.35,1029.37
2026-05-01T06:10:00Z,NEM,VIC1,0.0,5172.46
2026-05-01T06:15:00Z,NEM,NSW1,71.4,8059.63
2026-05-01T06:15:00Z,NEM,QLD1,71.18,7042.62
2026-05-01T06:15:00Z,NEM,SA1,-5.12,1492.21
2026-05-01T06:15:00Z,NEM,TAS1,77.0,1035.36
2026-05-01T06:15:00Z,NEM,VIC1,0.0,5277.21
2026-05-01T06:20:00Z,NEM,NSW1,76.98,8159.66
2026-05-01T06:20:00Z,NEM,QLD1,78.79,7136.57
2026-05-01T06:20:00Z,NEM,SA1,-1.1,1528.32
2026-05-01T06:20:00Z,NEM,TAS1,88.14,1062.1
2026-05-01T06:20:00Z,NEM,VIC1,10.81,5426.0
2026-05-01T06:25:00Z,NEM,NSW1,79.89,8275.1
2026-05-01T06:25:00Z,NEM,QLD1,81.83,7186.84
2026-05-01T06:25:00Z,NEM,SA1,-3.01,1482.67
2026-05-01T06:25:00Z,NEM,TAS1,85.92,1070.19
2026-05-01T06:25:00Z,NEM,VIC1,-2.0,5426.37
2026-05-01T06:30:00Z,NEM,NSW1,76.99,8379.99
2026-05-01T06:30:00Z,NEM,QLD1,82.0,7279.19
2026-05-01T06:30:00Z,NEM,SA1,-1.1,1488.67
2026-05-01T06:30:00Z,NEM,TAS1,105.52,1077.9
2026-05-01T06:30:00Z,NEM,VIC1,28.69,5511.74
2026-05-01T06:35:00Z,NEM,NSW1,80.26,8447.62
2026-05-01T06:35:00Z,NEM,QLD1,82.0,7358.19
2026-05-01T06:35:00Z,NEM,SA1,-1.02,1533.54
2026-05-01T06:35:00Z,NEM,TAS1,88.14,1086.54
2026-05-01T06:35:00Z,NEM,VIC1,8.95,5571.2
2026-05-01T06:40:00Z,NEM,NSW1,83.39,8456.18
2026-05-01T06:40:00Z,NEM,QLD1,85.73,7369.41
2026-05-01T06:40:00Z,NEM,SA1,-3.0,1577.43
2026-05-01T06:40:00Z,NEM,TAS1,88.14,1089.57
2026-05-01T06:40:00Z,NEM,VIC1,17.35,5583.7
2026-05-01T06:45:00Z,NEM,NSW1,84.79,8482.87
2026-05-01T06:45:00Z,NEM,QLD1,92.57,7414.51
2026-05-01T06:45:00Z,NEM,SA1,-1.1,1602.85
2026-05-01T06:45:00Z,NEM,TAS1,98.37,1092.35
2026-05-01T06:45:00Z,NEM,VIC1,21.4,5636.35
2026-05-01T06:50:00Z,NEM,NSW1,76.98,8475.59
2026-05-01T06:50:00Z,NEM,QLD1,92.57,7527.27
2026-05-01T06:50:00Z,NEM,SA1,24.84,1616.7
2026-05-01T06:50:00Z,NEM,TAS1,92.32,1104.23
2026-05-01T06:50:00Z,NEM,VIC1,28.69,5637.88
2026-05-01T06:55:00Z,NEM,NSW1,81.49,8604.56
2026-05-01T06:55:00Z,NEM,QLD1,82.5,7537.2
2026-05-01T06:55:00Z,NEM,SA1,24.57,1615.03
2026-05-01T06:55:00Z,NEM,TAS1,88.28,1108.76
2026-05-01T06:55:00Z,NEM,VIC1,28.69,5686.96
2026-05-01T07:00:00Z,NEM,NSW1,89.74,8712.26
2026-05-01T07:00:00Z,NEM,QLD1,87.64,7560.66
2026-05-01T07:00:00Z,NEM,SA1,44.49,1625.56
2026-05-01T07:00:00Z,NEM,TAS1,88.28,1105.1
2026-05-01T07:00:00Z,NEM,VIC1,20.53,5783.72
2026-05-01T07:05:00Z,NEM,NSW1,76.99,8721.77
2026-05-01T07:05:00Z,NEM,QLD1,86.73,7649.53
2026-05-01T07:05:00Z,NEM,SA1,24.82,1628.58
2026-05-01T07:05:00Z,NEM,TAS1,88.28,1105.57
2026-05-01T07:05:00Z,NEM,VIC1,28.69,5767.2
2026-05-01T07:10:00Z,NEM,NSW1,76.99,8688.59
2026-05-01T07:10:00Z,NEM,QLD1,85.73,7527.33
2026-05-01T07:10:00Z,NEM,SA1,25.72,1654.94
2026-05-01T07:10:00Z,NEM,TAS1,88.3,1115.1
2026-05-01T07:10:00Z,NEM,VIC1,28.69,5759.87
2026-05-01T07:15:00Z,NEM,NSW1,76.99,8727.65
2026-05-01T07:15:00Z,NEM,QLD1,78.99,7533.19
2026-05-01T07:15:00Z,NEM,SA1,17.4,1676.0
2026-05-01T07:15:00Z,NEM,TAS1,88.28,1121.63
2026-05-01T07:15:00Z,NEM,VIC1,19.18,5744.96
2026-05-01T07:20:00Z,NEM,NSW1,76.98,8665.15
2026-05-01T07:20:00Z,NEM,QLD1,81.83,7613.07
2026-05-01T07:20:00Z,NEM,SA1,34.34,1734.9
2026-05-01T07:20:00Z,NEM,TAS1,88.28,1127.23
2026-05-01T07:20:00Z,NEM,VIC1,19.18,5859.61
2026-05-01T07:25:00Z,NEM,NSW1,76.98,8744.13
2026-05-01T07:25:00Z,NEM,QLD1,84.73,7649.78
2026-05-01T07:25:00Z,NEM,SA1,38.82,1744.47
2026-05-01T07:25:00Z,NEM,TAS1,88.28,1134.51
2026-05-01T07:25:00Z,NEM,VIC1,28.69,5871.39
2026-05-01T07:30:00Z,NEM,NSW1,76.99,8784.27
2026-05-01T07:30:00Z,NEM,QLD1,85.73,7676.11
2026-05-01T07:30:00Z,NEM,SA1,29.07,1714.69
2026-05-01T07:30:00Z,NEM,TAS1,88.28,1144.82
2026-05-01T07:30:00Z,NEM,VIC1,8.69,5880.1
2026-05-01T07:35:00Z,NEM,NSW1,76.99,8871.83
2026-05-01T07:35:00Z,NEM,QLD1,92.57,7715.01
2026-05-01T07:35:00Z,NEM,SA1,29.23,1765.77
2026-05-01T07:35:00Z,NEM,TAS1,88.14,1138.89
2026-05-01T07:35:00Z,NEM,VIC1,8.69,5918.86
2026-05-01T07:40:00Z,NEM,NSW1,76.99,8885.86
2026-05-01T07:40:00Z,NEM,QLD1,78.99,7626.58
2026-05-01T07:40:00Z,NEM,SA1,29.23,1781.57
2026-05-01T07:40:00Z,NEM,TAS1,88.14,1151.07
2026-05-01T07:40:00Z,NEM,VIC1,8.69,5839.69
2026-05-01T07:45:00Z,NEM,NSW1,76.99,8891.36
2026-05-01T07:45:00Z,NEM,QLD1,102.99,7673.44
2026-05-01T07:45:00Z,NEM,SA1,18.2,1766.69
2026-05-01T07:45:00Z,NEM,TAS1,88.28,1158.09
2026-05-01T07:45:00Z,NEM,VIC1,8.69,5864.56
2026-05-01T07:50:00Z,NEM,NSW1,76.98,8853.18
2026-05-01T07:50:00Z,NEM,QLD1,84.73,7676.75
2026-05-01T07:50:00Z,NEM,SA1,29.45,1811.66
2026-05-01T07:50:00Z,NEM,TAS1,88.28,1168.15
2026-05-01T07:50:00Z,NEM,VIC1,8.95,5889.46
2026-05-01T07:55:00Z,NEM,NSW1,76.98,8959.15
2026-05-01T07:55:00Z,NEM,QLD1,79.24,7740.28
2026-05-01T07:55:00Z,NEM,SA1,39.58,1813.19
2026-05-01T07:55:00Z,NEM,TAS1,88.28,1167.81
