source_system,state,year,facility_name,facility_name_clean,fuel_group,primary_fuel,latitude,longitude,geocode_status,project_status,mw_capacity,reporting_year,abs_joined,label,geocode_query,display_name,reporting_entity,facility_type,electricity_production_gj,electricity_production_mwh,scope1_emissions_tco2e,scope2_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_mwh,grid_connected,grid,scope1_imputed,scope2_imputed,total_imputed,intensity_imputed,accreditation_code,postcode,accreditation_start_date,approval_date,committed_date,reference_date,reference_year,Estimated resident population (no.),Population density (persons/km2),Estimated resident population - males (no.),Estimated resident population - females (no.),Median age - males (years),Median age - females (years),Median age - persons (years),Working age population (aged 15-64 years) (no.),Working age population (aged 15-64 years) (%),Males - 0-4 years (no.),Males - 5-9 years (no.),Males - 10-14 years (no.),Males - 15-19 years (no.),Males - 20-24 years (no.),Males - 25-29 years (no.),Males - 30-34 years (no.),Males - 35-39 years (no.),Males - 40-44 years (no.),Males - 45-49 years (no.),Males - 50-54 years (no.),Males - 55-59 years (no.),Males - 60-64 years (no.),Males - 65-69 years (no.),Males - 70-74 years (no.),Males - 75-79 years (no.),Males - 80-84 years (no.),Males - 85 and over (no.),Males - 0-4 years (%),Males - 5-9 years (%),Males - 10-14 years (%),Males - 15-19 years (%),Males - 20-24 years (%),Males - 25-29 years (%),Males - 30-34 years (%),Males - 35-39 years (%),Males - 40-44 years (%),Males - 45-49 years (%),Males - 50-54 years (%),Males - 55-59 years (%),Males - 60-64 years (%),Males - 65-69 years (%),Males - 70-74 years (%),Males - 75-79 years (%),Males - 80-84 years (%),Males - 85 and over (%),Females - 0-4 years (no.),Females - 5-9 years (no.),Females - 10-14 years (no.),Females - 15-19 years (no.),Females - 20-24 years (no.),Females - 25-29 years (no.),Females - 30-34 years (no.),Females - 35-39 years (no.),Females - 40-44 years (no.),Females - 45-49 years (no.),Females - 50-54 years (no.),Females - 55-59 years (no.),Females - 60-64 years (no.),Females - 65-69 years (no.),Females - 70-74 years (no.),Females - 75-79 years (no.),Females - 80-84 years (no.),Females - 85 and over (no.),Females - 0-4 years (%),Females - 5-9 years (%),Females - 10-14 years (%),Females - 15-19 years (%),Females - 20-24 years (%),Females - 25-29 years (%),Females - 30-34 years (%),Females - 35-39 years (%),Females - 40-44 years (%),Females - 45-49 years (%),Females - 50-54 years (%),Females - 55-59 years (%),Females - 60-64 years (%),Females - 65-69 years (%),Females - 70-74 years (%),Females - 75-79 years (%),Females - 80-84 years (%),Females - 85 and over (%),Persons - 0-4 years (no.),Persons - 5-9 years (no.),Persons - 10-14 years (no.),Persons - 15-19 years (no.),Persons - 20-24 years (no.),Persons - 25-29 years (no.),Persons - 30-34 years (no.),Persons - 35-39 years (no.),Persons - 40-44 years (no.),Persons - 45-49 years (no.),Persons - 50-54 years (no.),Persons - 55-59 years (no.),Persons - 60-64 years (no.),Persons - 65-69 years (no.),Persons - 70-74 years (no.),Persons - 75-79 years (no.),Persons - 80-84 years (no.),Persons - 85 and over (no.),Persons - 0-4 years (%),Persons - 5-9 years (%),Persons - 10-14 years (%),Persons - 15-19 years (%),Persons - 20-24 years (%),Persons - 25-29 years (%),Persons - 30-34 years (%),Persons - 35-39 years (%),Persons - 40-44 years (%),Persons - 45-49 years (%),Persons - 50-54 years (%),Persons - 55-59 years (%),Persons - 60-64 years (%),Persons - 65-69 years (%),Persons - 70-74 years (%),Persons - 75-79 years (%),Persons - 80-84 years (%),Persons - 85 and over (%),Births (no.),Total fertility rate (births per female) (rate),Deaths (no.),"Standardised death rate (per 1,000 people) (rate)",Internal arrivals (no.),Internal departures (no.),Net internal migration (no.),Overseas arrivals (no.),Overseas departures (no.),Net overseas migration (no.),Aboriginal and Torres Strait Islander Peoples (no.),Aboriginal and Torres Strait Islander Peoples (%),Born in Oceania and Antarctica (excluding Australia) (%),Born in North-West Europe (%),Born in Southern and Eastern Europe (%),Born in North Africa and the Middle East (%),Born in South-East Asia (%),Born in North-East Asia (%),Born in Southern and Central Asia (%),Born in Americas (%),Born in Sub-Saharan Africa (%),Total born overseas (no.),Total born overseas (%),Buddhism (%),Christianity (%),Hinduism (%),Islam (%),Judaism (%),Other religions (%),"Secular beliefs, other spiritual beliefs or no religion (%)",Religious affiliation inadequately described or not stated (%),Australian citizen (no.),Not an Australian citizen (no.),Australian citizenship not stated (no.),Australian citizen (%),Not an Australian citizen (%),Australian citizenship not stated (%),Speaks a language other than English at home (no.),Speaks a language other than English at home (%),Currently serving in the Australian Defence Force (no.),Previously served in the Australian Defence Force (no.),Currently serving in the Australian Defence Force (%),Previously served in the Australian Defence Force (%)
NGER,NSW,2014,Capital East Solar Farm,capital east solar farm,SOLAR,Solar,-31.2532183,146.921099,low_precision,,,2014,True,New South Wales,"Capital East Solar Farm, electricity generation facility, New South Wales, Australia","New South Wales, Australia",INFIGEN ENERGY LIMITED,F,689.0,191.0,0.0,8.0,8,0.0418848167539267,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Capital Wind Farm,capital wind farm,WIND,Wind,-35.1878487,149.5241353,ok,,,2014,True,New South Wales,"Capital Wind Farm, electricity generation facility, New South Wales, Australia","Tarago NSW 2580, Australia",INFIGEN ENERGY LIMITED,F,1184184.0,328940.0,105.0,871.0,976,0.0029671064631847,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Chifley Square,chifley square,GAS,Gas,-33.8661092,151.2109354,ok,,,2014,True,New South Wales,"Chifley Square, gas-fired power station, electricity generation facility, New South Wales, Australia","Chifley Square, Sydney NSW 2000, Australia",ORIGIN ENERGY LIMITED,F,4395.0,1221.0,650.0,52.0,702,0.5749385749385749,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Colongra PS,colongra ps,GAS,Gas,-33.2075171,151.5402519,ok,,,2014,True,New South Wales,"Colongra PS, gas-fired power station, electricity generation facility, New South Wales, Australia","Colongra NSW 2262, Australia",DELTA ELECTRICITY,F,258467.0,71796.0,41565.0,3913.0,45478,0.6334336174717254,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Colongra Power Station,colongra power station,GAS,Gas,-33.2094402,151.5457289,ok,,,2014,True,New South Wales,"Colongra Power Station, gas-fired power station, electricity generation facility, New South Wales, Australia","321 Scenic Dr, Colongra NSW 2262, Australia",SNOWY HYDRO LIMITED,F,7027.0,1952.0,4646.0,2716.0,7362,3.771516393442623,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Condong Power Plant,condong power plant,BIOENERGY,Bagasse,-28.3117883,153.4363815,ok,,,2014,True,New South Wales,"Condong Power Plant, bagasse-fired power station, electricity generation facility, New South Wales, Australia","Condong NSW 2484, Australia",CAPE BYRON MANAGEMENT PTY LTD,F,375693.0,104359.0,3007.0,1687.0,4694,0.0449793501279238,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Copeton Hydro,copeton hydro,HYDRO,Hydro,-29.8861564,150.8934134,ok,,,2014,True,New South Wales,"Copeton Hydro, hydroelectric power station, electricity generation facility, New South Wales, Australia","Copeton NSW 2360, Australia",AGL ENERGY LIMITED,F,139785.0,38829.0,1.0,75.0,76,0.0019572999562182,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Crookwell Wind Farm,crookwell wind farm,WIND,Wind,-34.5411791,149.5954639,ok,,,2014,True,New South Wales,"Crookwell Wind Farm, electricity generation facility, New South Wales, Australia","Roslyn NSW 2580, Australia",GSP ENERGY PTY LTD,F,28521.0,7923.0,0.0,33.0,33,0.0041650889814464,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Cullerin Wind Farm,cullerin wind farm,WIND,Wind,-34.7580548,149.3251101,ok,,,2014,True,New South Wales,"Cullerin Wind Farm, electricity generation facility, New South Wales, Australia","Cullerin NSW 2581, Australia",ORIGIN ENERGY LIMITED,F,325681.0,90467.0,19.0,105.0,124,0.0013706655465528,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Eastern Creek 2 Renewable Energy Facility,eastern creek 2 renewable energy facility,BIOENERGY,Landfill Gas,-33.8102184,150.85064,ok,,,2014,True,New South Wales,"Eastern Creek 2 Renewable Energy Facility, landfill gas power station, New South Wales, Australia","Eastern Creek NSW 2766, Australia",LMS ENERGY PTY LTD,F,229019.0,63616.0,3323.0,0.0,3323,0.0522352867203219,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Eastern Creek LFG Power Station,eastern creek lfg power station,BIOENERGY,Landfill Gas,-33.8102184,150.85064,ok,,,2014,True,New South Wales,"Eastern Creek LFG Power Station, landfill gas power station, electricity generation facility, New South Wales, Australia","Eastern Creek NSW 2766, Australia",ENERGY DEVELOPMENTS LIMITED,F,58449.0,16236.0,931.0,3.0,934,0.0575264843557526,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Eraring Power Station,eraring power station,COAL,Black Coal,-33.0653926,151.5196425,ok,,,2014,True,New South Wales,"Eraring Power Station, coal-fired power station, electricity generation facility, New South Wales, Australia","Rocky Point Rd, Eraring NSW 2264, Australia",ORIGIN ENERGY LIMITED,F,51539324.0,14316479.0,12289095.0,14022.0,12303117,0.8593675162726813,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Essential Energy Generation Facilities,essential energy generation facilities,MULTIPLE_SOURCES,Multiple Sources,-31.2532183,146.921099,low_precision,,,2014,True,New South Wales,"Essential Energy Generation Facilities, power station, electricity generation facility, New South Wales, Australia","New South Wales, Australia",ESSENTIAL ENERGY,FA,1795.0,499.0,692.0,183.0,875,1.7535070140280562,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Glenbawn Hydro,glenbawn hydro,HYDRO,Hydro,-32.1080329,150.985732,ok,,,2014,True,New South Wales,"Glenbawn Hydro, hydroelectric power station, electricity generation facility, New South Wales, Australia","Glenbawn NSW 2337, Australia",AGL ENERGY LIMITED,F,42254.0,11737.0,0.0,16.0,16,0.0013632103603987,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Glennies Creek Power Station,glennies creek power station,WASTE_COAL_MINE_GAS,Waste Coal Mine Gas,-32.4612156,151.1069328,ok,,,2014,True,New South Wales,"Glennies Creek Power Station, coal mine gas power station, electricity generation facility, New South Wales, Australia","Glennies Creek NSW 2330, Australia",ENERGY DEVELOPMENTS LIMITED,F,326588.0,90719.0,53189.0,5.0,53194,0.5863600789250323,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Gunning Wind Farm,gunning wind farm,WIND,Wind,-34.6905625,149.4270092,ok,,,2014,True,New South Wales,"Gunning Wind Farm, electricity generation facility, New South Wales, Australia","Gunning NSW 2581, Australia",ACCIONA ENERGY OCEANIA PTY LTD,F,567719.0,157700.0,19.0,293.0,312,0.0019784400760938,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,HEZ Power Station,hez power station,LIQUID_FUEL,Diesel,-32.8360221,151.4503083,ok,,,2014,True,New South Wales,"HEZ Power Station, diesel-fired power station, electricity generation facility, New South Wales, Australia","105 Bromage Rd, Abermain NSW 2326, Australia",SNOWY HYDRO LIMITED,F,840.0,233.0,149.0,519.0,668,2.866952789699571,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Hume Power Station,hume power station,HYDRO,Hydro,-31.2532183,146.921099,low_precision,,,2014,True,New South Wales,"Hume Power Station, hydroelectric power station, electricity generation facility, New South Wales, Australia","New South Wales, Australia",GSP ENERGY PTY LTD,F,755051.0,209736.0,0.0,298.0,298,0.0014208338101232,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Hunter Valley Gas Turbines,hunter valley gas turbines,GAS,Gas,-32.1932173,151.700565,ok,,,2014,True,New South Wales,"Hunter Valley Gas Turbines, gas-fired power station, electricity generation facility, New South Wales, Australia","Hunter Region, NSW, Australia",AGL ENERGY LIMITED,F,901.0,250.0,355.0,869.0,1224,4.896,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Hunter Valley Gas Turbines,hunter valley gas turbines,GAS,Gas,-32.1932173,151.700565,ok,,,2014,True,New South Wales,"Hunter Valley Gas Turbines, gas-fired power station, electricity generation facility, New South Wales, Australia","Hunter Region, NSW, Australia",MACQUARIE GENERATION,F,238.0,66.0,102.0,191.0,293,4.4393939393939394,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Jacks Gully LFG Power Station,jacks gully lfg power station,BIOENERGY,Landfill Gas,-31.2532183,146.921099,low_precision,,,2014,True,New South Wales,"Jacks Gully LFG Power Station, landfill gas power station, electricity generation facility, New South Wales, Australia","New South Wales, Australia",ENERGY DEVELOPMENTS LIMITED,F,56366.0,15657.0,991.0,1.0,992,0.0633582423197292,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Keepit Power Station,keepit power station,HYDRO,Hydro,-30.8813898,150.4909994,ok,,,2014,True,New South Wales,"Keepit Power Station, hydroelectric power station, electricity generation facility, New South Wales, Australia","LOT 132 Keepit Dam Rd, Keepit NSW 2340, Australia",GSP ENERGY PTY LTD,F,10253.0,2848.0,0.0,0.0,0,0.0,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Kent Street,kent street,GAS,Gas,-33.8668273,151.2043526,ok,,,2014,True,New South Wales,"Kent Street, gas-fired power station, electricity generation facility, New South Wales, Australia","Kent St, Sydney NSW 2000, Australia",ORIGIN ENERGY LIMITED,F,11297.0,3138.0,1571.0,250.0,1821,0.5803059273422562,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Kincumber Landfill Generation,kincumber landfill generation,BIOENERGY,Landfill Gas,-33.4689844,151.3898882,ok,,,2014,True,New South Wales,"Kincumber Landfill Generation, landfill gas power station, electricity generation facility, New South Wales, Australia","Kincumber NSW 2251, Australia",AGL ENERGY LIMITED,F,14613.0,4059.0,238.0,5.0,243,0.0598669623059867,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Liddell Power Station,liddell power station,COAL,Black Coal,-31.2532183,146.921099,low_precision,,,2014,True,New South Wales,"Liddell Power Station, coal-fired power station, electricity generation facility, New South Wales, Australia","New South Wales, Australia",AGL ENERGY LIMITED,F,24864251.0,6906736.0,6514993.0,46355.0,6561348,0.9499925869470036,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Liddell Power Station,liddell power station,COAL,Black Coal,-31.2532183,146.921099,low_precision,,,2014,True,New South Wales,"Liddell Power Station, coal-fired power station, electricity generation facility, New South Wales, Australia","New South Wales, Australia",MACQUARIE GENERATION,F,4182213.0,1161726.0,1061536.0,4426.0,1065962,0.9175674814887504,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Lucas Heights 1 LFG Power Station,lucas heights 1 lfg power station,BIOENERGY,Landfill Gas,-34.0506403,150.9872444,ok,,,2014,True,New South Wales,"Lucas Heights 1 LFG Power Station, landfill gas power station, electricity generation facility, New South Wales, Australia","Lucas Heights NSW 2234, Australia",ENERGY DEVELOPMENTS LIMITED,F,81911.0,22753.0,1447.0,3.0,1450,0.0637278600624093,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Lucas Heights 2 LFG Power Station,lucas heights 2 lfg power station,BIOENERGY,Landfill Gas,-34.0506403,150.9872444,ok,,,2014,True,New South Wales,"Lucas Heights 2 LFG Power Station, landfill gas power station, electricity generation facility, New South Wales, Australia","Lucas Heights NSW 2234, Australia",ENERGY DEVELOPMENTS LIMITED,F,363270.0,100908.0,6422.0,3.0,6425,0.0636718595155983,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Mirvac,mirvac,GAS,Gas,-33.86255,151.207935,ok,,,2014,True,New South Wales,"Mirvac, gas-fired power station, electricity generation facility, New South Wales, Australia","Level 28/200 George St, Sydney NSW 2000, Australia",ORIGIN ENERGY LIMITED,F,17071.0,4742.0,2584.0,220.0,2804,0.5913116828342472,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Mount,mount,GAS,Gas,-31.2532183,146.921099,low_precision,,,2014,True,New South Wales,"Mount, gas-fired power station, electricity generation facility, New South Wales, Australia","New South Wales, Australia",ORIGIN ENERGY LIMITED,F,5847.0,1624.0,891.0,70.0,961,0.5917487684729064,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,Mt Piper Power Station,mt piper power station,COAL,Black Coal,-33.358008,150.0320006,ok,,,2014,True,New South Wales,"Mt Piper Power Station, coal-fired power station, electricity generation facility, New South Wales, Australia","LOT 363 Boulder Rd, Blackmans Flat NSW 2790, Australia",ENERGYAUSTRALIA HOLDINGS LIMITED,F,22617530.0,6282647.0,5432906.0,35153.0,5468059,0.870343184966464,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,NSW,2014,New Gullen Range Wind Farm Pty Ltd,new gullen range wind farm pty ltd,WIND,Wind,-33.863638,151.2049168,ok,,,2014,True,New South Wales,"New Gullen Range Wind Farm Pty Ltd, electricity generation facility, New South Wales, Australia","1 York St, The Rocks NSW 2000, Australia",NEW GULLEN RANGE WIND FARM  (HOLDING) PTY LTD,F,1295661.0,359906.0,0.0,397.0,397,0.0011030658005145,On,NEM,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
